IDParticles,Sample,Site_name,GPS_LON,GPS_LAT,Compartment,Contributor,Project,Particle_name,Size_1_[µm],Size_2_[µm],Size_3_[µm],Shape,Colour,Preferred_method,polymer_type,library_entry,Comment,lab_blank_ID,sample_ID,Sampling_weight_[kg],Fraction_analysed,size_geom_mean
53270_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,53.0,16.0,0.0,fibre,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,29.120439557122072
53270_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,53.0,16.0,0.0,fibre,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,29.120439557122072
53271_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,122.0,43.0,24.8436,irregular,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,72.42927584892728
53271_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,122.0,43.0,24.8436,irregular,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,72.42927584892728
53272_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,69.0,12.9965,irregular,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,77.92303895511263
53272_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,69.0,12.9965,irregular,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,77.92303895511263
53273_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,716.0,78.0,48.3935,fibre,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,236.32181448186284
53273_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,716.0,78.0,48.3935,fibre,unspecific,5,Polystyrene,Polystyrene,2nd quarter of the sample,1398.0,1197,0.105,0.5,236.32181448186284
53275_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,76.0,23.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,41.80908992073375
53275_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,76.0,23.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,41.80908992073375
53276_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,127.0,45.0,17.9599,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,75.59761901012492
53276_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,127.0,45.0,17.9599,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,75.59761901012492
53281_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,133.0,32.0,33.1385,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,65.23802572120036
53281_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,133.0,32.0,33.1385,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,65.23802572120036
53282_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,144.0,32.0,15.7567,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,67.88225099390856
53282_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,144.0,32.0,15.7567,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,67.88225099390856
53283_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,279.0,90.0,20.3554,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,158.4613517549311
53283_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,279.0,90.0,20.3554,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,158.4613517549311
53284_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,229.0,30.0,20.4389,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,82.8854631404084
53284_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,229.0,30.0,20.4389,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,82.8854631404084
53285_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,181.0,154.0,31.7237,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,166.95508378003947
53285_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,181.0,154.0,31.7237,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,166.95508378003947
53286_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,468.0,44.0,22.9591,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,143.49912891721678
53286_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,468.0,44.0,22.9591,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,143.49912891721678
53287_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,230.0,92.0,63.2831,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,145.46477236774544
53287_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,230.0,92.0,63.2831,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,145.46477236774544
53288_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,84.0,44.0,21.7203,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,60.794736614282655
53288_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,84.0,44.0,21.7203,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,60.794736614282655
53289_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,67.0,52.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,59.02541825349483
53289_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,67.0,52.0,0.0,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,59.02541825349483
53290_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,77.0,31.0,17.5986,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,48.85693400122443
53290_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,77.0,31.0,17.5986,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,48.85693400122443
53291_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,512.0,194.0,86.5928,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,315.1634496574753
53291_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,512.0,194.0,86.5928,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,315.1634496574753
53292_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,54.0,31.0,42.5715,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,40.91454509095757
53292_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,54.0,31.0,42.5715,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,40.91454509095757
53293_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,242.0,31.0,41.4498,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,86.61408661412992
53293_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,242.0,31.0,41.4498,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,86.61408661412992
53294_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,578.0,78.0,44.6961,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,212.32993194554555
53294_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,578.0,78.0,44.6961,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,212.32993194554555
53295_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1439.0,65.0,48.9824,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,305.83492279332654
53295_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1439.0,65.0,48.9824,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,305.83492279332654
53296_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1321.0,303.0,116.449,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,632.663417624253
53296_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1321.0,303.0,116.449,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,632.663417624253
53297_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,519.0,26.0,92.6053,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,116.16367762773353
53297_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,519.0,26.0,92.6053,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,116.16367762773353
53298_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1010.0,32.0,99.1011,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,179.77764043395385
53298_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1010.0,32.0,99.1011,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,179.77764043395385
53299_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,65.0,20.0,63.1438,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,36.05551275463989
53299_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,65.0,20.0,63.1438,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,36.05551275463989
53300_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,92.0,56.0,58.1391,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,71.77743377970545
53300_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,92.0,56.0,58.1391,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,71.77743377970545
53301_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,128.0,75.0,24.793,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,97.97958971132712
53301_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,128.0,75.0,24.793,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,97.97958971132712
53302_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,59.0,12.0,0.0,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,26.60826939130014
53302_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,59.0,12.0,0.0,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,26.60826939130014
53303_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,247.0,97.0,65.5292,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,154.78695035434995
53303_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,247.0,97.0,65.5292,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,154.78695035434995
53304_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,562.0,117.0,26.7481,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,256.4254277562972
53304_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,562.0,117.0,26.7481,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,256.4254277562972
53305_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,274.0,46.0,20.9734,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,112.26753760548951
53305_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,274.0,46.0,20.9734,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,112.26753760548951
53306_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,225.0,33.0,17.1274,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,86.16843969807043
53306_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,225.0,33.0,17.1274,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,86.16843969807043
53307_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,392.0,49.0,19.6166,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,138.59292911256333
53307_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,392.0,49.0,19.6166,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,138.59292911256333
53310_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,135.0,46.0,35.454,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,78.80355321938218
53310_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,135.0,46.0,35.454,irregular,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,78.80355321938218
53311_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,4015.0,43.0,165.207,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,415.5057159654967
53311_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,4015.0,43.0,165.207,fibre,unspecific,5,Polypropylene,Polypropylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,415.5057159654967
53312_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,138.0,34.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,68.49817515817483
53312_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,138.0,34.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,68.49817515817483
53316_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,148.0,53.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,88.56635930193812
53316_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,148.0,53.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,88.56635930193812
53317_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,105.0,89.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,96.66954018717581
53317_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,105.0,89.0,0.0,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,96.66954018717581
53318_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,125.0,29.0,14.5655,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,60.207972893961475
53318_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,125.0,29.0,14.5655,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,60.207972893961475
53319_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,116.0,38.0,28.4677,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,66.39277069079132
53319_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,116.0,38.0,28.4677,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,66.39277069079132
53324_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,3732.0,162.0,67.5664,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,777.5499983923863
53324_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,3732.0,162.0,67.5664,irregular,unspecific,5,Polyethylene,Polyethylene,2nd quarter of the sample,1398.0,1197,0.105,0.5,777.5499983923863
53325_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,953.0,43.0,54.2114,fibre,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,202.43270486756828
53325_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,953.0,43.0,54.2114,fibre,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,202.43270486756828
53326_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,52.0,31.0,34.7288,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,40.149719799769464
53326_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,52.0,31.0,34.7288,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,40.149719799769464
53327_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,112.0,50.0,69.2576,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,74.83314773547883
53327_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,112.0,50.0,69.2576,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,74.83314773547883
53328_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,75.0,60.0,34.4255,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,67.08203932499369
53328_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,75.0,60.0,34.4255,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,67.08203932499369
53329_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,74.0,64.0,33.8327,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,68.81860213634101
53329_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,74.0,64.0,33.8327,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,68.81860213634101
53330_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,128.0,100.0,91.0942,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,113.13708498984761
53330_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,128.0,100.0,91.0942,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,113.13708498984761
53331_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,99.0,61.0,20.6053,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,77.71100308193171
53331_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,99.0,61.0,20.6053,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),2nd quarter of the sample,1398.0,1197,0.105,0.5,77.71100308193171
53332_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,154.0,149.0,66.3583,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,151.47937153289223
53332_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,154.0,149.0,66.3583,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,151.47937153289223
53333_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,135.0,91.0,33.4251,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,110.83771921146699
53333_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,135.0,91.0,33.4251,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,110.83771921146699
53334_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,90.0,72.0,28.4133,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,80.49844718999243
53334_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,90.0,72.0,28.4133,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,80.49844718999243
53335_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,89.0,87.0,93.8298,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,87.99431799837987
53335_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,89.0,87.0,93.8298,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,87.99431799837987
53336_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,69.0,69.0,67.6551,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,69.0
53336_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,69.0,69.0,67.6551,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),2nd quarter of the sample,1398.0,1197,0.105,0.5,69.0
53341_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,68.0,65.0,20.1104,irregular,unspecific,5,Acrylnitril-Butadien-Styrol-Copolymer,Acrylnitril-Butadien-Styrol-Copolymer,2nd quarter of the sample,1398.0,1197,0.105,0.5,66.48308055437865
53341_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,68.0,65.0,20.1104,irregular,unspecific,5,Acrylnitril-Butadien-Styrol-Copolymer,Acrylnitril-Butadien-Styrol-Copolymer,2nd quarter of the sample,1398.0,1197,0.105,0.5,66.48308055437865
53342_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,75.0,45.0,30.1757,irregular,unspecific,5,Epoxy resin,Epoxy resin1,2nd quarter of the sample,1398.0,1197,0.105,0.5,58.09475019311125
53342_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,75.0,45.0,30.1757,irregular,unspecific,5,Epoxy resin,Epoxy resin1,2nd quarter of the sample,1398.0,1197,0.105,0.5,58.09475019311125
53344_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,67.0,20.8204,irregular,unspecific,5,Polyethylene,PE+PB15,2nd quarter of the sample,1398.0,1197,0.105,0.5,76.78541528180986
53344_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,67.0,20.8204,irregular,unspecific,5,Polyethylene,PE+PB15,2nd quarter of the sample,1398.0,1197,0.105,0.5,76.78541528180986
