# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;40;0;1;624;[ 3 13 14 15 20 25];['S04' 'S17' 'S19' 'S20' 'S25' 'S31'];0.448049253682943;3.29608235656785;491.094940185547;1.04776678497283;0.593724503542404;1.13548518174398;1401.00314331055;0.809268379636293;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;40;4;2;783;[ 1  5  6  7 18];['S02' 'S07' 'S08' 'S10' 'S23'];0.36694265141855;0.513687397158935;819.857543945313;0.566684692957712;0.453422028770691;1.69000249872226;726.847106933594;0.972589508953896;112;['WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;40;2;3;1098;[ 0  8 16 21 23];['S01' 'S11' 'S21' 'S26' 'S29'];0.166529677076147;1.71356878240957;3167.17742789758;0.724091775925374;0.892894624363633;0.658843043148201;696.098270994735;0.629381294656661;124;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;40;3;4;1429;[ 9 10 12 22 24];['S13' 'S14' 'S16' 'S27' 'S30'];-0.25124017794238;5.24205068015818;1223.68823242188;0.55021952896667;0.804494336177038;0.852898301256377;1146.5606918335;0.622567427292762;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;40;1;5;1740;[ 2  4 11 17 19];['S03' 'S06' 'S15' 'S22' 'S24'];-1.86266153248747;3.19988898114221;2571.40502929688;3.1560493081303;0.654982975900799;1.47679265023704;1034.92425537109;0.473805233319273;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;41;2;1;44;[ 4  6 21 22 25];['S06' 'S08' 'S26' 'S27' 'S31'];0.937809842910601;3.04079976121376;2796.7353515625;4.08582140515734;0.351705357243933;1.23423990299946;817.351226806641;0.498678392596539;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;41;0;2;671;[ 5  7  8 10 14 20];['S07' 'S10' 'S11' 'S14' 'S19' 'S25'];0.421391848905695;5.90424310840504;1024.88842773438;0.471897081002522;0.623704388993065;1.57441784473462;695.355773925781;0.713258660840708;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;41;1;3;1420;[ 9 11 15 17 18];['S13' 'S15' 'S20' 'S22' 'S23'];-0.220850239546593;2.33374830259116;1050.294921875;2.92876927687925;0.545560319615034;1.79385397946907;1116.23083496094;0.546695903677098;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;41;3;4;1584;[ 1 13 19 23 24];['S02' 'S17' 'S24' 'S29' 'S30'];-0.741591476483196;0.718694146433946;894.441193416815;0.702073150248677;0.524672462578366;1.00115237166446;817.200359777608;0.465308494553443;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;41;4;5;1900;[ 0  2  3 12 16];['S01' 'S03' 'S04' 'S16' 'S21'];-7.4036801171774;0.648888662975831;1082.177734375;0.467922521862019;0.429648484653709;1.67572829383496;1237.65880584717;0.983582427852087;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;42;4;1;130;[ 6  7 10 14 19];['S08' 'S10' 'S14' 'S19' 'S24'];0.852658148436463;9.08767819301479;922.105709728905;5.05508492929897;0.765713114625338;1.15522262358845;1058.9234797037;0.512098707842646;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;42;0;2;1044;[ 0  8  9 11 16 24];['S01' 'S11' 'S13' 'S15' 'S21' 'S30'];0.217547794116665;0.536786303674401;2564.27301025391;0.67615702359252;0.708343685241256;1.43819104366407;511.395500183105;0.595067629664199;124;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;42;2;3;1189;[ 3  4 12 15 21];['S04' 'S06' 'S16' 'S20' 'S26'];0.0895507674002896;1.11182809853751;357.990640496449;0.644821387871197;0.777169761051791;1.18475859981871;1207.86464910543;0.83071195251296;26;['WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;42;1;4;1758;[ 1  2  5 13 23];['S02' 'S03' 'S07' 'S17' 'S29'];-2.29010671407704;0.964058662189547;1115.16973786276;0.875329464570452;0.719716485931028;1.49788493485292;1225.94111819642;0.579241329008456;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;42;3;5;1946;[17 18 20 22 25];['S22' 'S23' 'S25' 'S27' 'S31'];-11.782643631703;3.48942462596919;1018.87902832031;4.92903076740967;0.70346157987723;1.80453062974367;852.350463867188;0.619804274749179;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;43;1;1;251;[ 1  5 12 15 20];['S02' 'S07' 'S16' 'S20' 'S25'];0.740342441398694;0.398651221280834;767.303011789379;0.324311184425783;0.350965426993407;6.95124512915512;1363.67887269251;1.08459117320322;116;['WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;43;0;2;653;[ 6  7  8 10 22 25];['S08' 'S10' 'S11' 'S14' 'S27' 'S31'];0.430100659037609;8.48344096363961;1682.57287597656;1.62912640737498;0.574646908417846;1.33636145675888;501.345184326172;0.245481882209277;97;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;43;2;3;722;[ 3  9 11 13 18];['S04' 'S13' 'S15' 'S17' 'S23'];0.392193402146346;0.61001411887835;250.196559267981;0.583901185055081;0.384669737373751;7.09168739824977;1708.95716404453;0.710202496216444;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;43;3;5;1770;[ 2 14 19 23 24];['S03' 'S19' 'S24' 'S29' 'S30'];-2.40305884065302;2.60400881256384;1709.42678788444;1.49416246902858;0.628360682765246;0.864622914601048;873.470650064117;0.684500951099368;118;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;43;4;5;1619;[ 0  4 16 17 21];['S01' 'S06' 'S21' 'S22' 'S26'];-0.881462305577674;1.22342894195365;2499.83227539063;1.04179040685877;0.648479847407221;1.99050062319288;1236.7816619873;0.672288419801803;8;['Depth', 'Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'PC1', 'PC2'];XGBRegressor;;;;gbtree;300;reg:gamma;0;1;0.1;2;7;exact;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;44;3;2;102;[ 0 10 15 19 21];['S01' 'S14' 'S20' 'S24' 'S26'];0.875159101162895;7.29373267209704;672.125;4.45715964712748;0.567869072890319;1.21626711733241;1140.92272949219;0.618151588914858;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;44;0;3;684;[ 2  8  9 18 22 23];['S03' 'S11' 'S13' 'S23' 'S27' 'S29'];0.414396956073842;1.18275888478379;2208.53039550781;0.530553740376074;0.8322931202218;1.73920710710011;507.877532958984;1.07157186256518;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;44;2;3;1180;[ 5  6  7 14 16];['S07' 'S08' 'S10' 'S19' 'S21'];0.0981423251964328;0.788790419722843;2863.12524414063;0.654578245116741;0.244899304716726;1.1830886292973;768.954345703125;0.633213502090549;3;['Depth', 'Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'SED_D50', 'PC2'];XGBRegressor;;;;gbtree;300;reg:gamma;0;1;0.1;2;7;exact;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;44;1;4;1225;[ 1  4 11 12 25];['S02' 'S06' 'S15' 'S16' 'S31'];0.0538916835467971;6.46596059730213;270.918024146358;0.502962156007972;0.623411252468484;1.48831142651149;1276.5257091698;1.01998698263512;29;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;44;4;5;1622;[ 3 13 17 20 24];['S04' 'S17' 'S22' 'S25' 'S30'];-0.930450190833148;0.923602444381136;960.444946289063;0.760429261222718;0.53668324087997;0.695948541898361;1136.55519104004;0.628935012275569;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;45;1;1;232;[ 6 10 13 18 20];['S08' 'S14' 'S17' 'S23' 'S25'];0.749595282747217;4.05566165206884;1201.16;3.25992827482069;0.55831011720196;3.38953663579832;1207.9;0.927898262245201;6;['Depth', 'Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50', 'PC2'];RandomForestRegressor;;;;;300;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;45;4;3;496;[ 0  3 11 21 24];['S01' 'S04' 'S15' 'S26' 'S30'];0.524290511067536;1.20557515223303;389.616168645141;0.982349612373227;0.700867627394523;0.759360563521205;1133.19223682445;0.629186911925831;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;45;0;4;1010;[ 9 12 19 22 23 25];['S13' 'S16' 'S24' 'S27' 'S29' 'S31'];0.247886437301749;1.55200198693715;1124.54663085938;1.10595206253763;0.677921764193174;1.44863248422597;1592.34072113037;0.756829721907241;63;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;45;3;4;788;[ 1  4  8 14 15];['S02' 'S06' 'S11' 'S19' 'S20'];0.366284347046289;1.88245871144763;453.362426757813;0.671364130370841;0.495545520260043;3.08015122196767;850.556274414063;0.746419541875858;7;['Depth', 'Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'perc_MUD', 'PC2'];XGBRegressor;;;;gbtree;300;reg:gamma;0;1;0.1;2;7;exact;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;45;2;5;1734;[ 2  5  7 16 17];['S03' 'S07' 'S10' 'S21' 'S22'];-1.78345103814889;0.945236618309524;2885.88735634392;0.65978220309646;0.578843916824547;2.03504079441202;511.097524931021;0.748605429958699;29;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;46;2;1;29;[ 0  6  7 17 21];['S01' 'S08' 'S10' 'S22' 'S26'];0.955768463396339;1.58946227264751;1643.17797851563;0.71080713185659;0.224617645464276;2.62500876494286;923.499374389648;0.629548080990356;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;46;0;2;525;[ 1  3  4 14 22 25];['S02' 'S04' 'S06' 'S19' 'S27' 'S31'];0.504315943683495;1.96643387987968;529.592102050781;1.19405833892583;0.727315945432065;1.15162657193354;1389.2290802002;0.637953960350402;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;46;4;3;637;[ 5  8 18 19 20];['S07' 'S11' 'S23' 'S24' 'S25'];0.438580222054676;1.27303263729399;1572.93798828125;0.611278628185444;0.73079023826012;1.63404810069255;702.683822631836;0.434752095153577;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;46;1;4;1217;[ 9 10 12 13 15];['S13' 'S14' 'S16' 'S17' 'S20'];0.0625261069977861;7.80254572467505;648.2880859375;0.954692154334336;0.649659592901253;1.83292335966803;1109.83960342407;0.688991367589355;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;46;3;5;1829;[ 2 11 16 23 24];['S03' 'S15' 'S21' 'S29' 'S30'];-3.54629170237114;1.06289147318544;2607.79913330078;0.965546421360325;0.548594151408297;0.781084797040919;642.818740844727;0.684354127642513;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;47;0;1;359;[ 0  5  9 11 21 24];['S01' 'S07' 'S13' 'S15' 'S26' 'S30'];0.644499703173404;1.31607300962475;1197.81962745206;0.419959217746255;0.689929467634325;0.848414023295919;883.689194346051;0.695875740410332;118;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;47;4;2;708;[ 6  7  8 22 25];['S08' 'S10' 'S11' 'S27' 'S31'];0.402506280752405;2.35690608134522;2616.90026054387;0.649351376526554;0.666936579413475;2.14035380798886;732.15748234908;0.62755901310375;116;['WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;47;1;3;1236;[ 3  4 12 14 15];['S04' 'S06' 'S16' 'S19' 'S20'];0.0444331631745115;0.602995423289792;337.594846957373;0.612660679655558;0.618522544089345;1.90878510347731;636.228124852926;0.585320695761727;116;['WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;47;3;4;1438;[16 17 19 20 23];['S21' 'S22' 'S24' 'S25' 'S29'];-0.275796292458136;1.44752335264685;864.973256600194;0.721337661160731;0.469961761195999;2.75177887309615;726.413999798217;1.03283270346218;29;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;47;2;5;1951;[ 1  2 10 13 18];['S02' 'S03' 'S14' 'S17' 'S23'];-12.3579020147564;6.18775594843956;1099.04217570689;1.18329229742242;0.663665278054232;1.27174191876259;1146.07425457506;0.732084874383556;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;48;3;1;1092;[ 2  6 21 24 25];['S03' 'S08' 'S26' 'S30' 'S31'];0.174213146145721;2.05458321466778;1156.3759765625;0.973302285134255;0.502173287563371;1.66207911070288;869.902893066406;0.717857576009656;13;['Depth', 'Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];XGBRegressor;;;;gbtree;300;reg:gamma;0;1;0.1;2;5;exact;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;48;1;2;1077;[ 5  7  8  9 23];['S07' 'S10' 'S11' 'S13' 'S29'];0.186739278476241;0.396845720512412;1254.95253398812;0.298230164921131;0.48497502700563;1.2453655743804;828.712693588346;0.687393843584033;41;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;48;2;3;1082;[12 13 14 18 20];['S16' 'S17' 'S19' 'S23' 'S25'];0.18439846649811;2.58842333699418;573.144438188853;0.638543466571965;0.393226735567219;0.813172726511857;1149.99715076765;0.520991088704807;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;48;4;4;1674;[ 0  4 16 17 19];['S01' 'S06' 'S21' 'S22' 'S24'];-1.2838634661393;2.29042178597775;1281.18810528466;1.20129344704124;0.531170804907828;1.24124152681305;1065.19200599388;0.630738659122261;118;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;48;0;5;1979;[ 1  3 10 11 15 22];['S02' 'S04' 'S14' 'S15' 'S20' 'S27'];-29.1321583798605;8.44982973862698;1436.74139404297;3.28914741690049;0.635392206150433;1.60175168560542;1544.58477783203;0.874184721188465;31;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'PC1'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;49;1;1;11;[ 1  6  7 11 16];['S02' 'S08' 'S10' 'S15' 'S21'];0.980731637392175;0.267660081843099;326.07275390625;0.168047798671752;0.557112368859384;2.64560280394487;1041.22337341309;1.07059556955498;29;['WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;49;4;2;454;[ 8 10 13 20 21];['S11' 'S14' 'S17' 'S25' 'S26'];0.555184382558203;6.16305312086555;250.423950195313;0.580418857946256;0.781335218363203;1.10209673628016;683.30615234375;0.359095940441519;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300;reg:gamma;0;1;;;;;
